Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,Total Time,#Passed Test Case,#Test Case,RPS
question_5,100,0,wrong_5_069.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    result = [ ]
    while ( len ( result ) < k ) :
        result . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return result


",{'top_k': 'correct_5_066.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        new . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return new
",N/A,0.938,0.328,0.000,0.000,0.031,21.859,23.188,5,5,0.312
question_5,100,0,wrong_5_070.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        new . append ( lst . remove ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        new . append ( lst . remove ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    result = [ ]
    while ( len ( result ) < k ) :
        result . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return result


",{'top_k': 'correct_5_066.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        new . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return new
",N/A,0.625,0.297,0.000,0.000,0.031,21.766,22.734,5,5,0.312
question_5,100,0,wrong_5_071.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) >= ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( lst . remove ( top ) )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) >= ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( lst . remove ( top ) )
    return new


","def top_k ( lst , k ) :
    new_lst = [ ]
    while ( len ( new_lst ) < k ) :
        maximum = max ( lst )
        new_lst . append ( maximum )
        lst . remove ( maximum )
    return new_lst


",{'top_k': 'correct_5_025.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new
",N/A,0.578,0.328,0.000,0.000,0.062,50.172,51.141,5,5,0.371
question_5,100,0,wrong_5_072.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , ( - 1 ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , ( - 1 ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results


",{'top_k': 'correct_5_110.py'},{'top_k': ''},"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results
",N/A,0.625,1.031,0.000,0.000,3.219,0.188,5.062,5,5,0.154
question_5,100,0,wrong_5_073.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
        continue
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
        continue
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results


",{'top_k': 'correct_5_110.py'},{'top_k': ''},"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results
",N/A,0.641,0.906,0.000,0.000,0.125,17.359,19.062,5,5,0.118
question_5,100,0,wrong_5_074.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results


",{'top_k': 'correct_5_110.py'},{'top_k': ''},"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results
",N/A,0.641,0.906,0.000,0.000,0.156,0.125,1.828,5,5,0.100
question_5,100,0,wrong_5_075.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) >= ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) >= ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new


","def top_k ( lst , k ) :
    new_lst = [ ]
    while ( len ( new_lst ) < k ) :
        maximum = max ( lst )
        new_lst . append ( maximum )
        lst . remove ( maximum )
    return new_lst


",{'top_k': 'correct_5_025.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new
",N/A,0.609,0.281,0.000,0.000,0.094,0.078,1.062,5,5,0.189
question_5,100,0,wrong_5_076.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new


","def top_k ( lst , k ) :
    new_lst = [ ]
    while ( len ( new_lst ) < k ) :
        maximum = max ( lst )
        new_lst . append ( maximum )
        lst . remove ( maximum )
    return new_lst


",{'top_k': 'correct_5_025.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        top = max ( lst )
        new . append ( top )
        lst . remove ( top )
    return new
",N/A,0.625,0.266,0.000,0.000,0.078,0.078,1.078,5,5,0.189
question_5,100,0,wrong_5_077.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    result = [ ]
    while lst :
        minimum = lst [ 0 ]
        for x in lst :
            if ( x > minimum ) :
                minimum = x
        result . append ( minimum )
        lst . remove ( minimum )
    return lst [ : k ]


","def top_k ( lst , k ) :
    result = [ ]
    while lst :
        minimum = lst [ 0 ]
        for x in lst :
            if ( x > minimum ) :
                minimum = x
        result . append ( minimum )
        lst . remove ( minimum )
    return lst [ : k ]


","def top_k ( lst , k ) :
    result = [ ]
    while lst :
        minimum = lst [ 0 ]
        for x in lst :
            if ( x > minimum ) :
                minimum = x
        result . append ( minimum )
        lst . remove ( minimum )
    return result [ : k ]


",{'top_k': 'correct_5_032.py'},{'top_k': ''},"def top_k ( lst , k ) :
    result = [ ]
    while lst :
        minimum = lst [ 0 ]
        for x in lst :
            if ( x > minimum ) :
                minimum = x
        result . append ( minimum )
        lst . remove ( minimum )
    return result [ : k ]
",N/A,0.609,0.578,0.000,0.000,0.391,0.156,1.781,5,5,0.024
question_5,100,0,wrong_5_078.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
                lst . remove ( largest )
                sort . append ( largest )
    return sort [ : k ]


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
                lst . remove ( largest )
                sort . append ( largest )
    return sort [ : k ]


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        sort . append ( largest )
    return sort [ : k ]


",{'top_k': 'correct_5_052.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        sort . append ( largest )
    return sort [ : k ]
",N/A,0.609,0.969,0.000,0.000,5.375,0.141,7.125,5,5,0.095
question_5,100,0,wrong_5_079.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sort_lst = [ ]
    while lst :
        smallest = lst [ 0 ]
        for element in lst :
            if ( element < smallest ) :
                smallest = element
        lst . remove ( smallest )
        sort_lst . append ( smallest )
    return sort_lst [ : k ]


","def top_k ( lst , k ) :
    sort_lst = [ ]
    while lst :
        smallest = lst [ 0 ]
        for element in lst :
            if ( element < smallest ) :
                smallest = element
        lst . remove ( smallest )
        sort_lst . append ( smallest )
    return sort_lst [ : k ]


","def top_k ( lst , k ) :
    sort_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        sort_lst . append ( biggest )
    return sort_lst [ : k ]


",{'top_k': 'correct_5_146.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sort_lst = [ ]
    while lst :
        smallest = lst [ 0 ]
        for element in lst :
            if ( element > smallest ) :
                smallest = element
        lst . remove ( smallest )
        sort_lst . append ( smallest )
    return sort_lst [ : k ]
",N/A,0.641,1.031,0.000,0.000,0.375,0.188,2.250,5,5,0.024
question_5,100,0,wrong_5_080.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sotsot = [ ]
    while ( len ( sotsot ) <= k ) :
        sotsot . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return sotsot


","def top_k ( lst , k ) :
    sotsot = [ ]
    while ( len ( sotsot ) <= k ) :
        sotsot . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return sotsot


","def top_k ( lst , k ) :
    new_lst = [ ]
    while ( len ( new_lst ) != k ) :
        new_lst . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new_lst


",{'top_k': 'correct_5_086.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sotsot = [ ]
    while ( len ( sotsot ) != k ) :
        sotsot . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return sotsot
",N/A,0.625,0.219,0.000,0.000,0.031,0.078,0.953,5,5,0.032
question_5,100,0,wrong_5_081.py,success_w_mut,0,0,"def top_k ( lst , k ) :
    sotsot = [ ]
    while lst :
        while ( len ( sotsot ) <= k ) :
            sotsot . append ( max ( lst ) )
            lst . remove ( max ( lst ) )
        return sotsot


","def top_k ( lst , k ) :
    sotsot = [ ]
    while lst :
        pass
        if True :
            sotsot . append ( max ( lst ) )
            lst . remove ( max ( lst ) )
        return sotsot
    pass
","

def top_k(lst, k):
    max_lst = []
    i = 0
    while (i < k):
        max_lst.append(max(lst))
        if True:
            pass
        lst.remove(max(lst))
        i += 1
    return max_lst
",{'top_k': 'correct_5_182.py'},{'top_k': 'B1.h'},"def top_k ( lst , k ) :
    sotsot = [ ]
    ref_i = 0
    while ( ref_i < k ) :
        sotsot . append ( max ( lst ) )
        if True :
            pass
        lst . remove ( max ( lst ) )
        ref_i += 1
    return sotsot
",N/A,9.953,0.031,0.000,0.000,0.062,7.766,17.812,5,5,0.455
question_5,100,0,wrong_5_082.py,success_w_mut,0,0,"def top_k ( lst , k ) :
    sotsot = [ ]
    while lst :
        while ( len ( sotsot ) <= k ) :
            sotsot . append ( max ( lst ) )
            lst . remove ( max ( lst ) )
        return sotsot


","def top_k ( lst , k ) :
    sotsot = [ ]
    while lst :
        pass
        if True :
            sotsot . append ( max ( lst ) )
            lst . remove ( max ( lst ) )
        return sotsot
    pass
","

def top_k(lst, k):
    max_lst = []
    i = 0
    while (i < k):
        max_lst.append(max(lst))
        if True:
            pass
        lst.remove(max(lst))
        i += 1
    return max_lst
",{'top_k': 'correct_5_182.py'},{'top_k': 'B1.h'},"def top_k ( lst , k ) :
    sotsot = [ ]
    ref_i = 0
    while ( ref_i < k ) :
        sotsot . append ( max ( lst ) )
        if True :
            pass
        lst . remove ( max ( lst ) )
        ref_i += 1
    return sotsot
",N/A,10.000,0.016,0.000,0.016,0.078,7.781,17.891,5,5,0.455
question_5,100,0,wrong_5_083.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    result = [ ]
    for i in range ( len ( lst ) ) :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        result . append ( largest )
    return lst [ : k ]


","def top_k ( lst , k ) :
    result = [ ]
    for i in range ( len ( lst ) ) :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        result . append ( largest )
    return lst [ : k ]


","def top_k ( lst , k ) :
    result = [ ]
    for i in range ( len ( lst ) ) :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        result . append ( largest )
    return result [ : k ]


",{'top_k': 'correct_5_165.py'},{'top_k': ''},"def top_k ( lst , k ) :
    result = [ ]
    for i in range ( len ( lst ) ) :
        largest = lst [ 0 ]
        for element in lst :
            if ( element > largest ) :
                largest = element
        lst . remove ( largest )
        result . append ( largest )
    return result [ : k ]
",N/A,2.688,0.141,0.000,0.000,0.531,0.281,3.656,5,5,0.021
question_5,100,0,wrong_5_084.py,fail_other,1,0,"def top_k ( lst , k ) :
    new_list = [ ]
    for i in lst :
        if ( k == 0 ) :
            break
        new_list += max ( lst )
        ( k - 1 )
    return lst
    pass


","def top_k ( lst , k ) :
    new_list = [ ]
    for i in lst :
        if ( k == 0 ) :
            break
        new_list += max ( lst )
        ( k - 1 )
    return lst
    pass


","def top_k ( lst , k ) :
    result = [ ]
    for i in range ( len ( lst ) ) :
        if ( len ( result ) < k ) :
            largest = get_largest ( lst )
            lst . remove ( largest )
            result . append ( largest )
    return result


",{'top_k': 'correct_5_191.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_list = [ ]
    for i in range ( len ( lst ) ) :
        if ( len ( new_list ) < k ) :
            ref_largest = get_largest ( lst )
            lst . remove ( ref_largest )
            new_list . append ( ref_largest )
    return new_list
",N/A,0.609,0.016,0.000,0.000,0.031,0.266,0.938,1,5,N/A
question_5,100,0,wrong_5_085.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    result = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        result . append ( biggest )
        lst . remove ( biggest )
    return result
    pass


","def top_k ( lst , k ) :
    result = [ ]
    while ( len ( lst ) > ( len ( lst ) - k ) ) :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        result . append ( biggest )
        lst . remove ( biggest )
    return result
    pass


","def top_k ( lst , k ) :
    result = [ ]
    length = len ( lst )
    while ( len ( lst ) > ( length - k ) ) :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        result . append ( biggest )
        lst . remove ( biggest )
    return result
    pass


",{'top_k': 'correct_5_323.py'},{'top_k': ''},"def top_k ( lst , k ) :
    result = [ ]
    ref_length = len ( lst )
    while ( len ( lst ) > ( ref_length - k ) ) :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        result . append ( biggest )
        lst . remove ( biggest )
    return result
    pass
",N/A,0.625,1.156,0.000,0.000,0.344,0.188,2.344,5,5,0.160
question_5,100,0,wrong_5_086.py,fail_timeout,1,1,"def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        new . append ( a )
    return list


","def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        new . append ( a )
    return list


","def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        list . append ( a )
    return list


",{'top_k': 'correct_5_255.py'},{'top_k': ''},"def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        list . append ( a )
    return list
",N/A,0.625,0.219,0.000,0.000,0.031,60.016,60.906,5,5,N/A
question_5,100,0,wrong_5_087.py,fail_timeout,1,1,"def top_k ( lst , k ) :
    list = [ ]
    while ( len ( lst ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        new . append ( a )
    return list


","def top_k ( lst , k ) :
    list = [ ]
    while ( len ( lst ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        new . append ( a )
    return list


","def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        list . append ( a )
    return list


",{'top_k': 'correct_5_255.py'},{'top_k': ''},"def top_k ( lst , k ) :
    list = [ ]
    while ( len ( list ) < k ) :
        a = max ( lst )
        lst . remove ( a )
        list . append ( a )
    return list
",N/A,0.625,0.203,0.000,0.000,0.047,60.000,60.891,5,5,N/A
question_5,100,0,wrong_5_088.py,fail_exception,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.609,N/A,N/A,N/A
question_5,100,0,wrong_5_089.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    newlist = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
            else :
                continue
        lst . remove ( biggest )
        if ( len ( newlist ) == k ) :
            break
        else :
            newlist . append ( biggest )
        return newlist


","def top_k ( lst , k ) :
    newlist = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
            else :
                continue
        lst . remove ( biggest )
        if ( len ( newlist ) == k ) :
            break
        else :
            newlist . append ( biggest )
        return newlist


","def top_k ( lst , k ) :
    newlist = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
            else :
                continue
        lst . remove ( biggest )
        if ( len ( newlist ) == k ) :
            break
        else :
            newlist . append ( biggest )
    return newlist


",{'top_k': 'correct_5_353.py'},{'top_k': ''},"def top_k ( lst , k ) :
    newlist = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
            else :
                continue
        lst . remove ( biggest )
        if ( len ( newlist ) == k ) :
            break
        else :
            newlist . append ( biggest )
    return newlist
",N/A,0.594,0.047,0.000,0.000,0.281,0.078,1.031,5,5,0.042
question_5,100,0,wrong_5_090.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        big = max ( lst )
        sort . append ( big )
        lst . remove ( big )
    output = [ n for n in lst if ( lst . index ( n ) < k ) ]
    return output


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        big = max ( lst )
        sort . append ( big )
        lst . remove ( big )
    output = [ n for n in lst if ( lst . index ( n ) < k ) ]
    return output


","def top_k ( lst , k ) :
    lst2 = [ ]
    while lst :
        a = max ( lst )
        lst2 . append ( a )
        lst . remove ( a )
    return lst2 [ 0 : k ]


",{'top_k': 'correct_5_078.py'},{'top_k': ''},"def top_k ( output , k ) :
    sort = [ ]
    while output :
        big = max ( output )
        sort . append ( big )
        output . remove ( big )
    return sort [ 0 : k ]
",N/A,0.609,0.344,0.000,0.000,0.094,0.188,1.250,5,5,0.463
question_5,100,0,wrong_5_091.py,fail_other,0,0,"def top_k ( lst , k ) :
    lst2 = [ ]
    max = lst [ 0 ]
    for i in lst :
        if ( i > max ) :
            max = i
        while ( len ( lst2 ) != k ) :
            lst2 . append ( max )
    return lst2


","def top_k ( lst , k ) :
    lst2 = [ ]
    max = lst [ 0 ]
    for i in lst :
        pass
        if ( i > max ) :
            max = i
            if False :
                result = [ ]
            pass
        elif True :
            lst2 . append ( max )
        pass
    return lst2
","

def top_k(lst, k):
    result = []
    for i in range(len(lst)):
        if (len(result) < k):
            largest = get_largest(lst)
            lst.remove(largest)
            if False:
                pass
            result.append(largest)
        elif True:
            pass
    return result
",{'top_k': 'correct_5_191.py'},"{'top_k': 'B2.k,B1.g'}","def top_k ( lst , k ) :
    lst2 = [ ]
    for i in range ( len ( lst ) ) :
        pass
        if ( len ( lst2 ) < k ) :
            ref_largest = get_largest ( lst )
            lst . remove ( ref_largest )
            if False :
                pass
            lst2 . append ( ref_largest )
        elif True :
            pass
        pass
    return lst2
",N/A,9.734,0.031,0.000,0.000,0.125,0.469,10.375,1,5,N/A
question_5,100,0,wrong_5_092.py,fail_other,0,0,"def top_k ( lst , k ) :
    lst2 = [ ]
    max = lst [ 0 ]
    for i in lst :
        if ( i > max ) :
            max = i
        lst . pop ( max )
        while ( len ( lst2 ) != k ) :
            lst2 . append ( max )
    return lst2


","def top_k ( lst , k ) :
    lst2 = [ ]
    max = lst [ 0 ]
    for i in lst :
        pass
        if ( i > max ) :
            max = i
            if False :
                pass
            lst . pop ( max )
        elif True :
            lst2 . append ( max )
        pass
    return lst2
","

def top_k(lst, k):
    result = []
    for i in range(len(lst)):
        if (len(result) < k):
            largest = get_largest(lst)
            lst.remove(largest)
            if False:
                pass
            result.append(largest)
        elif True:
            pass
    return result
",{'top_k': 'correct_5_191.py'},"{'top_k': 'B2.k,B1.g'}","def top_k ( lst , k ) :
    lst2 = [ ]
    for i in range ( len ( lst ) ) :
        pass
        if ( len ( lst2 ) < k ) :
            ref_largest = get_largest ( lst )
            lst . remove ( ref_largest )
            if False :
                pass
            lst2 . append ( ref_largest )
        elif True :
            pass
        pass
    return lst2
",N/A,11.375,0.062,0.000,0.016,0.266,0.500,12.250,1,5,N/A
question_5,100,0,wrong_5_093.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    result = [ ]
    while lst :
        biggest = lst [ 0 ]
        for elem in lst :
            if ( elem > biggest ) :
                biggest = elem
        lst . remove ( biggest )
        result . append ( biggest )
    return result [ : 3 ]
    pass


","def top_k ( lst , k ) :
    result = [ ]
    while lst :
        biggest = lst [ 0 ]
        for elem in lst :
            if ( elem > biggest ) :
                biggest = elem
        lst . remove ( biggest )
        result . append ( biggest )
    return result [ : 3 ]
    pass


","def top_k ( lst , k ) :
    result = [ ]
    while lst :
        biggest = lst [ 0 ]
        for elem in lst :
            if ( elem > biggest ) :
                biggest = elem
        lst . remove ( biggest )
        result . append ( biggest )
    return result [ : k ]
    pass


",{'top_k': 'correct_5_172.py'},{'top_k': ''},"def top_k ( lst , k ) :
    result = [ ]
    while lst :
        biggest = lst [ 0 ]
        for elem in lst :
            if ( elem > biggest ) :
                biggest = elem
        lst . remove ( biggest )
        result . append ( biggest )
    return result [ : k ]
    pass
",N/A,1.250,0.828,0.000,0.000,0.391,0.281,2.766,5,5,0.023
question_5,100,0,wrong_5_094.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                lst [ j ] = lst [ ( j + 1 ) ]
                lst [ ( j + 1 ) ] = lst [ j ]
    lst . reverse ( )
    return lst [ : k ]
    pass


","def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                lst [ j ] = lst [ ( j + 1 ) ]
                lst [ ( j + 1 ) ] = lst [ j ]
    lst . reverse ( )
    return lst [ : k ]
    pass


","def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                ( lst [ j ] , lst [ ( j + 1 ) ] ) = ( lst [ ( j + 1 ) ] , lst [ j ] )
    lst . reverse ( )
    return lst [ : k ]
    pass


",{'top_k': 'correct_5_379.py'},{'top_k': ''},"def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                ( lst [ j ] , lst [ ( j + 1 ) ] ) = ( lst [ ( j + 1 ) ] , lst [ j ] )
    lst . reverse ( )
    return lst [ : k ]
    pass
",N/A,0.656,0.328,0.000,0.000,0.266,0.312,1.578,5,5,0.043
question_5,100,0,wrong_5_095.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                lst [ j ] = lst [ ( j + 1 ) ]
                lst [ ( j + 1 ) ] = lst [ j ]
    lst . reverse ( )
    return lst [ : k ]
    pass


","def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                lst [ j ] = lst [ ( j + 1 ) ]
                lst [ ( j + 1 ) ] = lst [ j ]
    lst . reverse ( )
    return lst [ : k ]
    pass


","def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                ( lst [ j ] , lst [ ( j + 1 ) ] ) = ( lst [ ( j + 1 ) ] , lst [ j ] )
    lst . reverse ( )
    return lst [ : k ]
    pass


",{'top_k': 'correct_5_379.py'},{'top_k': ''},"def top_k ( lst , k ) :
    for i in range ( len ( lst ) ) :
        for j in range ( ( len ( lst ) - 1 ) ) :
            if ( lst [ j ] > lst [ ( j + 1 ) ] ) :
                ( lst [ j ] , lst [ ( j + 1 ) ] ) = ( lst [ ( j + 1 ) ] , lst [ j ] )
    lst . reverse ( )
    return lst [ : k ]
    pass
",N/A,0.609,0.281,0.000,0.000,0.250,0.312,1.500,5,5,0.043
